date,portfolio,cumulative_return
2025-01-02,Low Volatility,0.4217112565130865
2025-01-03,Low Volatility,0.41180221452258636
2025-01-06,Low Volatility,0.4023251507422214
2025-01-07,Low Volatility,0.3992366936558114
2025-01-08,Low Volatility,0.3992727272811678
2025-01-09,Low Volatility,0.3968316019214464
2025-01-10,Low Volatility,0.3882553798004238
2025-01-13,Low Volatility,0.39334925526145703
2025-01-14,Low Volatility,0.3943729794955988
2025-01-15,Low Volatility,0.399762729861763
2025-01-16,Low Volatility,0.39958176713069227
2025-01-17,Low Volatility,0.397773790179901
2025-01-20,Low Volatility,0.3985569532639186
2025-01-21,Low Volatility,0.39410494554948494
2025-01-22,Low Volatility,0.39188171663868987
2025-01-23,Low Volatility,0.40487885792956124
2025-01-24,Low Volatility,0.40783956016762035
2025-02-03,Low Volatility,0.38576318167932433
2025-02-04,Low Volatility,0.38564400005557964
2025-02-05,Low Volatility,0.39568435009554204
2025-02-06,Low Volatility,0.3927620280510362
2025-02-07,Low Volatility,0.394429132750689
2025-02-10,Low Volatility,0.38750423123821975
2025-02-11,Low Volatility,0.3821458840570231
2025-02-12,Low Volatility,0.3819534973993912
2025-02-13,Low Volatility,0.3806368563137734
2025-02-14,Low Volatility,0.38028546526260376
2025-02-17,Low Volatility,0.3791633975419735
2025-02-18,Low Volatility,0.3801375925524346
2025-02-19,Low Volatility,0.38394267454719677
2025-02-20,Low Volatility,0.38410716822260715
2025-02-21,Low Volatility,0.39556045799920514
2025-02-24,Low Volatility,0.4103428968409537
2025-02-25,Low Volatility,0.40051610910669133
2025-02-26,Low Volatility,0.4018068556091803
2025-02-27,Low Volatility,0.4040847269905179
2025-02-28,Low Volatility,0.3945011980576998
2025-03-03,Low Volatility,0.40265568265355767
2025-03-04,Low Volatility,0.40615195362234036
2025-03-05,Low Volatility,0.40036672004698115
2025-03-06,Low Volatility,0.40352937972082503
2025-03-07,Low Volatility,0.4104775907127609
2025-03-10,Low Volatility,0.41559685997245976
2025-03-11,Low Volatility,0.41406214542177167
2025-03-12,Low Volatility,0.4185802667185239
2025-03-13,Low Volatility,0.4102210460931668
2025-03-14,Low Volatility,0.4182071828580951
2025-03-17,Low Volatility,0.431519316183139
2025-03-18,Low Volatility,0.4233852407457954
2025-03-19,Low Volatility,0.41678001391009234
2025-03-20,Low Volatility,0.41055342269747763
2025-03-21,Low Volatility,0.4028288278451331
2025-03-24,Low Volatility,0.40587664921626687
2025-03-25,Low Volatility,0.4022840731722357
2025-03-26,Low Volatility,0.398159019851722
2025-03-27,Low Volatility,0.39416897021816877
2025-03-28,Low Volatility,0.3842165026568256
2025-03-31,Low Volatility,0.37753596420927926
2025-04-01,Low Volatility,0.38418561052614564
2025-04-02,Low Volatility,0.38226808774210475
2025-04-03,Low Volatility,0.28710125695700506
2025-04-04,Low Volatility,0.27108444976320123
2025-04-08,Low Volatility,0.20295829549320832
2025-04-09,Low Volatility,0.17204122172520764
2025-04-10,Low Volatility,0.2530952537475937
2025-04-11,Low Volatility,0.30697265566614584
2025-04-14,Low Volatility,0.3045248550927775
2025-04-15,Low Volatility,0.28667890250135786
2025-04-16,Low Volatility,0.2850028485173406
2025-04-17,Low Volatility,0.28435520203227926
2025-04-18,Low Volatility,0.286800140753545
2025-04-21,Low Volatility,0.2747978668682507
2025-04-22,Low Volatility,0.26872405381991116
2025-04-23,Low Volatility,0.2911176790234937
2025-04-24,Low Volatility,0.29009500871480465
2025-04-25,Low Volatility,0.31098188564159246
2025-04-28,Low Volatility,0.3114109053761367
2025-04-29,Low Volatility,0.28704610049026513
2025-05-05,Low Volatility,0.2926956017924971
2025-05-06,Low Volatility,0.28970988500123984
2025-05-07,Low Volatility,0.2918702041746799
2025-05-08,Low Volatility,0.3002365380079026
2025-05-09,Low Volatility,0.30084243902588237
2025-05-12,Low Volatility,0.3126548071992954
2025-05-13,Low Volatility,0.31439688340809346
2025-05-14,Low Volatility,0.33253613114024994
2025-05-15,Low Volatility,0.3421035299411579
2025-05-16,Low Volatility,0.3307206426746958
2025-05-19,Low Volatility,0.31684188255360946
2025-05-20,Low Volatility,0.320404758949556
2025-05-21,Low Volatility,0.31746553601055316
2025-05-22,Low Volatility,0.3106563794050097
2025-05-23,Low Volatility,0.3154323484874393
2025-05-26,Low Volatility,0.3170436926536433
2025-05-27,Low Volatility,0.3158882142008135
2025-05-28,Low Volatility,0.31313379764561344
2025-05-29,Low Volatility,0.3084035908914502
2025-05-30,Low Volatility,0.29946213315895553
2025-06-02,Low Volatility,0.3067420163356491
2025-06-03,Low Volatility,0.31838274819880175
2025-06-04,Low Volatility,0.3313448917043391
2025-06-05,Low Volatility,0.32119329745992986
2025-06-06,Low Volatility,0.30941518183711914
2025-06-09,Low Volatility,0.3032878389277671
2025-06-10,Low Volatility,0.3038749055218788
2025-06-11,Low Volatility,0.2991627843090192
2025-06-12,Low Volatility,0.3113775597700503
2025-06-13,Low Volatility,0.30592179265451125
2025-06-16,Low Volatility,0.31642884414030226
2025-06-17,Low Volatility,0.3193627630111875
2025-06-18,Low Volatility,0.31494715147642727
2025-06-19,Low Volatility,0.31712600474909114
2025-06-20,Low Volatility,0.3244778238257455
2025-06-23,Low Volatility,0.31275495686040733
2025-06-24,Low Volatility,0.3184422826738995
2025-06-25,Low Volatility,0.3201439552616758
2025-06-26,Low Volatility,0.31773472549862647
2025-06-27,Low Volatility,0.3265359318012264
2025-06-30,Low Volatility,0.3295031944792608
2025-07-01,Low Volatility,0.33750660283638934
2025-07-02,Low Volatility,0.3357690683541126
2025-07-03,Low Volatility,0.33121889530849713
2025-07-04,Low Volatility,0.3437624423478014
2025-07-07,Low Volatility,0.35066630918862507
2025-07-08,Low Volatility,0.3752695179904786
2025-07-09,Low Volatility,0.3967925097139555
2025-07-10,Low Volatility,0.4038443944043375
2025-07-11,Low Volatility,0.42411751702872413
2025-07-14,Low Volatility,0.4214006568984603
2025-07-15,Low Volatility,0.408760011522016
2025-07-16,Low Volatility,0.4059676969963335
2025-07-17,Low Volatility,0.4051515304731985
2025-07-18,Low Volatility,0.40262583890964
2025-07-21,Low Volatility,0.4039538086263954
2025-07-22,Low Volatility,0.42970245525854467
2025-07-23,Low Volatility,0.4623641840993207
2025-07-24,Low Volatility,0.49077357210649364
2025-07-25,Low Volatility,0.5143638240770356
2025-07-28,Low Volatility,0.5358646453972644
2025-07-29,Low Volatility,0.4792153585714358
2025-07-30,Low Volatility,0.48313939044884613
2025-07-31,Low Volatility,0.4782719167656275
2025-08-01,Low Volatility,0.4689695209666376
2020-08-04,VNINDEX,0.015859571595163713
2020-08-05,VNINDEX,0.02841711164303673
2020-08-06,VNINDEX,0.03116675873074315
2020-08-07,VNINDEX,0.03290983858098584
2020-08-10,VNINDEX,0.035045725158043384
2020-08-11,VNINDEX,0.034898422635487814
2020-08-12,VNINDEX,0.039612103357270056
2020-08-13,VNINDEX,0.0495918492604186
2020-08-14,VNINDEX,0.04430123365862659
2020-08-17,VNINDEX,0.04357699625606104
2020-08-18,VNINDEX,0.03901061805683437
2020-08-19,VNINDEX,0.044878168538636354
2020-08-20,VNINDEX,0.04119560547474399
2020-08-21,VNINDEX,0.04926041858466834
2020-08-24,VNINDEX,0.06632296078070343
2020-08-25,VNINDEX,0.07300067513656172
2020-08-26,VNINDEX,0.07220278647271838
2020-08-27,VNINDEX,0.07372491253912727
2020-08-28,VNINDEX,0.07896642730006764
2020-08-31,VNINDEX,0.08224390842693174
2020-09-01,VNINDEX,0.09461732032161052
2020-09-03,VNINDEX,0.10964217762229178
2020-09-04,VNINDEX,0.10665930154053882
2020-09-07,VNINDEX,0.09034554716749521
2020-09-08,VNINDEX,0.09266556189774744
2020-09-09,VNINDEX,0.09165899466028349
2020-09-10,VNINDEX,0.09104523414963461
2020-09-11,VNINDEX,0.0912293623028293
2020-09-14,VNINDEX,0.09810348002209524
2020-09-15,VNINDEX,0.10017799054808796
2020-09-16,VNINDEX,0.10166329098385796
2020-09-17,VNINDEX,0.09745289388080747
2020-09-18,VNINDEX,0.10593506413797327
2020-09-21,VNINDEX,0.11451543607684278
2020-09-22,VNINDEX,0.11236727428957227
2020-09-23,VNINDEX,0.12011293193395933
2020-09-24,VNINDEX,0.11530104953047315
2020-09-25,VNINDEX,0.11492051801387082
2020-09-28,VNINDEX,0.12011293193395911
2020-09-29,VNINDEX,0.10965445283250452
2020-09-30,VNINDEX,0.11116430368870045
2020-10-01,VNINDEX,0.12206469035782219
2020-10-02,VNINDEX,0.1169336524887985
2020-10-05,VNINDEX,0.12278892776038752
2020-10-06,VNINDEX,0.12400417357147209
2020-10-07,VNINDEX,0.12897563370772702
2020-10-08,VNINDEX,0.12789541520898529
2020-10-09,VNINDEX,0.13422942367888036
2020-10-12,VNINDEX,0.1364757871478548
2020-10-13,VNINDEX,0.14142269686368358
2020-10-14,VNINDEX,0.15409071380347372
2020-10-15,VNINDEX,0.15725771803842137
2020-10-16,VNINDEX,0.15792057938992188
2020-10-19,VNINDEX,0.15839931258822793
2020-10-20,VNINDEX,0.15929540293377498
2020-10-21,VNINDEX,0.1526790646289815
2020-10-22,VNINDEX,0.16602221813048534
2020-10-23,VNINDEX,0.17996685693242487
2020-10-26,VNINDEX,0.167126987049653
2020-10-27,VNINDEX,0.16181182102743508
2020-10-28,VNINDEX,0.1306082366660528
2020-10-29,VNINDEX,0.12819002025409687
2020-10-30,VNINDEX,0.13603387958018764
2020-11-02,VNINDEX,0.1461118271650399
2020-11-03,VNINDEX,0.14823543853188448
2020-11-04,VNINDEX,0.15357515497452856
2020-11-05,VNINDEX,0.15110783772172054
2020-11-06,VNINDEX,0.15177069907322127
2020-11-09,VNINDEX,0.16858773706499708
2020-11-10,VNINDEX,0.16847726017308018
2020-11-11,VNINDEX,0.16887006689989548
2020-11-12,VNINDEX,0.17753636531025574
2020-11-13,VNINDEX,0.18614128766955118
2020-11-16,VNINDEX,0.16711471183944004
2020-11-17,VNINDEX,0.18934511753513772
2020-11-18,VNINDEX,0.19502853986374502
2020-11-19,VNINDEX,0.2069723194009696
2020-11-20,VNINDEX,0.2152458110845148
2020-11-23,VNINDEX,0.22038912416375145
2020-11-24,VNINDEX,0.22231633216718838
2020-11-25,VNINDEX,0.22744737003621185
2020-11-26,VNINDEX,0.2348493217946357
2020-11-27,VNINDEX,0.24006628613515013
2020-11-30,VNINDEX,0.23130178604308615
2020-12-01,VNINDEX,0.23840913275639863
2020-12-02,VNINDEX,0.2450991223224699
2020-12-03,VNINDEX,0.25182593751918003
2020-12-04,VNINDEX,0.25390044804517276
2020-12-07,VNINDEX,0.26432210151598845
2020-12-08,VNINDEX,0.26343828638065414
2020-12-09,VNINDEX,0.27555391886086045
2020-12-10,VNINDEX,0.265463696065795
2020-12-11,VNINDEX,0.2839378874363223
2020-12-14,VNINDEX,0.3061928435524457
2020-12-15,VNINDEX,0.29536610814460196
2020-12-16,VNINDEX,0.30975265451420864
2020-12-17,VNINDEX,0.2910697845700607
2020-12-18,VNINDEX,0.3103295893942184
2020-12-21,VNINDEX,0.32704842570429005
2020-12-22,VNINDEX,0.32995765052476544
2020-12-23,VNINDEX,0.32437242987786186
2020-12-24,VNINDEX,0.3104032406554964
2020-12-25,VNINDEX,0.3311483459154241
2020-12-28,VNINDEX,0.33963051617258944
2020-12-29,VNINDEX,0.3496470877063771
2020-12-30,VNINDEX,0.3472534217148471
2020-12-31,VNINDEX,0.35502362977966007
2021-01-04,VNINDEX,0.3754004787331986
2021-01-05,VNINDEX,0.3902289326704722
2021-01-06,VNINDEX,0.40331430675750335
2021-01-07,VNINDEX,0.4196157859203338
2021-01-08,VNINDEX,0.43336402135886565
2021-01-11,VNINDEX,0.45447738292518247
2021-01-12,VNINDEX,0.46354876327257055
2021-01-13,VNINDEX,0.4559013073098872
2021-01-14,VNINDEX,0.4575584606886389
2021-01-15,VNINDEX,0.4659056036334619
2021-01-18,VNINDEX,0.46313140612532955
2021-01-19,VNINDEX,0.38832627508746054
2021-01-20,VNINDEX,0.39284355244583535
2021-01-21,VNINDEX,0.4290922482047501
2021-01-22,VNINDEX,0.4322469772294846
2021-01-25,VNINDEX,0.4313508868839373
2021-01-26,VNINDEX,0.3946111827165033
2021-01-27,VNINDEX,0.3467992389369663
2021-01-28,VNINDEX,0.2569078745473512
2021-01-29,VNINDEX,0.29701098631314005
2021-02-01,VNINDEX,0.271110292763763
2021-02-02,VNINDEX,0.3202356840360885
2021-02-03,VNINDEX,0.3641318357576868
2021-02-04,VNINDEX,0.3652366046768545
2021-02-05,VNINDEX,0.3833057141103535
2021-02-08,VNINDEX,0.3296262198490143
2021-02-09,VNINDEX,0.36860001227520955
2021-02-17,VNINDEX,0.418744245995212
2021-02-18,VNINDEX,0.44157613699134557
2021-02-19,VNINDEX,0.4404959184926036
2021-02-22,VNINDEX,0.44238630086540187
2021-02-23,VNINDEX,0.44557785552077545
2021-02-24,VNINDEX,0.42639170195789555
2021-02-25,VNINDEX,0.43058982385073286
2021-02-26,VNINDEX,0.4343214877554771
2021-03-01,VNINDEX,0.4560486098324428
2021-03-02,VNINDEX,0.4565887190818134
2021-03-03,VNINDEX,0.45700607622905465
2021-03-04,VNINDEX,0.4343828638065419
2021-03-05,VNINDEX,0.4345915423801625
2021-03-08,VNINDEX,0.43407598355121757
2021-03-09,VNINDEX,0.4263426011170435
2021-03-10,VNINDEX,0.43629779659976586
2021-03-11,VNINDEX,0.4505984164978818
2021-03-12,VNINDEX,0.4503897379242612
2021-03-15,VNINDEX,0.45407230098815377
2021-03-16,VNINDEX,0.4483520530289078
2021-03-17,VNINDEX,0.45595040815073906
2021-03-18,VNINDEX,0.47417909531700686
2021-03-19,VNINDEX,0.4657214754802672
2021-03-22,VNINDEX,0.4661879334683603
2021-03-23,VNINDEX,0.45270975265451385
2021-03-24,VNINDEX,0.42614619775363605
2021-03-25,VNINDEX,0.42772969987110976
2021-03-26,VNINDEX,0.4266372061621553
2021-03-29,VNINDEX,0.44317191431903247
2021-03-30,VNINDEX,0.45628183882648954
2021-03-31,VNINDEX,0.4625176456146809
2021-04-01,VNINDEX,0.49278831399987677
2021-04-02,VNINDEX,0.503038114527711
2021-04-05,VNINDEX,0.5172773583747619
2021-04-06,VNINDEX,0.5220769655680351
2021-04-07,VNINDEX,0.5250475664395748
2021-04-08,VNINDEX,0.5158534339900567
2021-04-09,VNINDEX,0.5118885410912657
2021-04-12,VNINDEX,0.5374087031240407
2021-04-13,VNINDEX,0.5323513165162947
2021-04-14,VNINDEX,0.5416068250168777
2021-04-15,VNINDEX,0.5310255938132935
2021-04-16,VNINDEX,0.520542564291413
2021-04-19,VNINDEX,0.547388449027189
2021-04-20,VNINDEX,0.5568403608911798
2021-04-22,VNINDEX,0.5071748603694832
2021-04-23,VNINDEX,0.5325968207205543
2021-04-26,VNINDEX,0.4923832320628485
2021-04-27,VNINDEX,0.49726876572761247
2021-04-28,VNINDEX,0.5092984717363278
2021-04-29,VNINDEX,0.5213772785858952
2021-05-04,VNINDEX,0.524826612655741
2021-05-05,VNINDEX,0.5422942367888044
2021-05-06,VNINDEX,0.535100963604001
2021-05-07,VNINDEX,0.5243478794574348
2021-05-10,VNINDEX,0.546160928005891
2021-05-11,VNINDEX,0.5418155035904979
2021-05-12,VNINDEX,0.5578346529184299
2021-05-13,VNINDEX,0.5491192536672178
2021-05-14,VNINDEX,0.5544835205302876
2021-05-17,VNINDEX,0.545080709507149
2021-05-18,VNINDEX,0.5376910329589382
2021-05-19,VNINDEX,0.5497330141778662
2021-05-20,VNINDEX,0.5690419198428756
2021-05-21,VNINDEX,0.5760510648744843
2021-05-24,VNINDEX,0.5932977352237139
2021-05-25,VNINDEX,0.606309458049467
2021-05-26,VNINDEX,0.6162769287424028
2021-05-27,VNINDEX,0.6001595777327666
2021-05-28,VNINDEX,0.6208924077824813
2021-05-31,VNINDEX,0.6302092923341294
2021-06-01,VNINDEX,0.642153071871354
2021-06-02,VNINDEX,0.6458356349352465
2021-06-03,VNINDEX,0.6746823789357375
2021-06-04,VNINDEX,0.6866752593138137
2021-06-07,VNINDEX,0.6679310133186012
2021-06-08,VNINDEX,0.6201804455901292
2021-06-09,VNINDEX,0.6361627692874225
2021-06-10,VNINDEX,0.6247222733689297
2021-06-11,VNINDEX,0.6592892653286673
2021-06-14,VNINDEX,0.6715399251212164
2021-06-15,VNINDEX,0.6784631436813342
2021-06-16,VNINDEX,0.6651568158104695
2021-06-17,VNINDEX,0.6693303872828811
2021-06-18,VNINDEX,0.691241637513041
2021-06-21,VNINDEX,0.6849321794635721
2021-06-22,VNINDEX,0.6939421837598956
2021-06-23,VNINDEX,0.6901368685938731
2021-06-24,VNINDEX,0.6936353035045713
2021-06-25,VNINDEX,0.7064015221260651
2021-06-28,VNINDEX,0.7256613269502228
2021-06-29,VNINDEX,0.7308537408703111
2021-06-30,VNINDEX,0.7290247345485779
2021-07-01,VNINDEX,0.7394954888602454
2021-07-02,VNINDEX,0.7434112809181843
2021-07-05,VNINDEX,0.7321917387835255
2021-07-06,VNINDEX,0.6630332044436249
2021-07-07,VNINDEX,0.7044743141226282
2021-07-08,VNINDEX,0.6874485975572322
2021-07-09,VNINDEX,0.6536426686306995
2021-07-12,VNINDEX,0.591235499907935
2021-07-13,VNINDEX,0.5927576259743439
2021-07-14,VNINDEX,0.5711164303688692
2021-07-15,VNINDEX,0.5883139998772471
2021-07-16,VNINDEX,0.5949303381820403
2021-07-19,VNINDEX,0.5264346651936407
2021-07-20,VNINDEX,0.56299024120788
2021-07-21,VNINDEX,0.5599214386546363
2021-07-22,VNINDEX,0.588007119621923
2021-07-23,VNINDEX,0.5575154974528933
2021-07-26,VNINDEX,0.5622782790155278
2021-07-27,VNINDEX,0.5674584177254032
2021-07-28,VNINDEX,0.5676302706683845
2021-07-29,VNINDEX,0.587921193150432
2021-07-30,VNINDEX,0.6081139139507759
2021-08-02,VNINDEX,0.6132326766095866
2021-08-03,VNINDEX,0.6355981096176271
2021-08-04,VNINDEX,0.6384214079666113
2021-08-05,VNINDEX,0.6516909102068371
2021-08-06,VNINDEX,0.6466580740195174
2021-08-09,VNINDEX,0.6692567360216042
2021-08-10,VNINDEX,0.6724114650463389
2021-08-11,VNINDEX,0.6667157675075184
2021-08-12,VNINDEX,0.6608973178665682
2021-08-13,VNINDEX,0.6658074019517581
2021-08-16,VNINDEX,0.6828822193580064
2021-08-17,VNINDEX,0.6732216289203949
2021-08-18,VNINDEX,0.6705824587246054
2021-08-19,VNINDEX,0.6876572761308535
2021-08-20,VNINDEX,0.6319032713435218
2021-08-23,VNINDEX,0.5943779537224574
2021-08-24,VNINDEX,0.5942306511999018
2021-08-25,VNINDEX,0.6075001534401276
2021-08-26,VNINDEX,0.5971521512305897
2021-08-27,VNINDEX,0.6119806051678636
2021-08-30,VNINDEX,0.630319769226048
2021-08-31,VNINDEX,0.6344074142269684
2021-09-01,VNINDEX,0.6383109310746944
2021-09-06,VNINDEX,0.652722027864727
2021-09-07,VNINDEX,0.6472104584791014
2021-09-08,VNINDEX,0.637034309212545
2021-09-09,VNINDEX,0.6497637022034002
2021-09-10,VNINDEX,0.651396305161726
2021-09-13,VNINDEX,0.6466335235990919
2021-09-14,VNINDEX,0.6445099122322473
2021-09-15,VNINDEX,0.652034616092801
2021-09-16,VNINDEX,0.6520837169336526
2021-09-17,VNINDEX,0.6603940342478372
2021-09-20,VNINDEX,0.6577425888418345
2021-09-21,VNINDEX,0.644681765175229
2021-09-22,VNINDEX,0.657988093046094
2021-09-23,VNINDEX,0.6605413367703925
2021-09-24,VNINDEX,0.6585895783465296
2021-09-27,VNINDEX,0.6264530780089612
2021-09-28,VNINDEX,0.6440311790339412
2021-09-29,VNINDEX,0.6439084269318116
2021-09-30,VNINDEX,0.6474068618425093
2021-10-01,VNINDEX,0.6386055361198064
2021-10-04,VNINDEX,0.6443135088688396
2021-10-05,VNINDEX,0.6628368010802188
2021-10-06,VNINDEX,0.6728901982446451
2021-10-07,VNINDEX,0.6767814398821583
2021-10-08,VNINDEX,0.6850549315657033
2021-10-11,VNINDEX,0.7112747805806174
2021-10-12,VNINDEX,0.7121463205057388
2021-10-13,VNINDEX,0.7085987847541892
2021-10-14,VNINDEX,0.708525133492911
2021-10-15,VNINDEX,0.7095685263610141
2021-10-18,VNINDEX,0.7130424108512858
2021-10-19,VNINDEX,0.7127969066470263
2021-10-20,VNINDEX,0.7109187994844413
2021-10-21,VNINDEX,0.699834284662125
2021-10-22,VNINDEX,0.7053213036273249
2021-10-25,VNINDEX,0.7006076229055427
2021-10-26,VNINDEX,0.708255078868226
2021-10-27,VNINDEX,0.7467869637267541
2021-10-28,VNINDEX,0.7651875038360034
2021-10-29,VNINDEX,0.7728717854293254
2021-11-01,VNINDEX,0.7663659240164489
2021-11-02,VNINDEX,0.7829251825937522
2021-11-03,VNINDEX,0.7729086110599646
2021-11-04,VNINDEX,0.7778677959860063
2021-11-05,VNINDEX,0.7878966427300067
2021-11-08,VNINDEX,0.8014730252255569
2021-11-09,VNINDEX,0.7940219726262812
2021-11-10,VNINDEX,0.7983428466212481
2021-11-11,VNINDEX,0.7950653654943836
2021-11-12,VNINDEX,0.8085926471490821
2021-11-15,VNINDEX,0.812520714417234
2021-11-16,VNINDEX,0.8000982016817035
2021-11-17,VNINDEX,0.8116368992818999
2021-11-18,VNINDEX,0.804247222733689
2021-11-19,VNINDEX,0.7827901552814087
2021-11-22,VNINDEX,0.7765297980727917
2021-11-23,VNINDEX,0.7966365924016447
2021-11-24,VNINDEX,0.827619222979193
2021-11-25,VNINDEX,0.8422758239734851
2021-11-26,VNINDEX,0.8327257104277908
2021-11-29,VNINDEX,0.8226723132633642
2021-11-30,VNINDEX,0.8148161787270605
2021-12-01,VNINDEX,0.8231019456208186
2021-12-02,VNINDEX,0.8192475296139443
2021-12-03,VNINDEX,0.7717056404590925
2021-12-06,VNINDEX,0.7351991652857051
2021-12-07,VNINDEX,0.7759405879825689
2021-12-08,VNINDEX,0.7834284662124835
2021-12-09,VNINDEX,0.8019763088442886
2021-12-10,VNINDEX,0.7965261155097276
2021-12-13,VNINDEX,0.8120788068495668
2021-12-14,VNINDEX,0.8118455778555203
2021-12-15,VNINDEX,0.8112072669244457
2021-12-16,VNINDEX,0.8125698152580858
2021-12-17,VNINDEX,0.816473332105812
2021-12-20,VNINDEX,0.8134536303934201
2021-12-21,VNINDEX,0.8151844350334498
2021-12-22,VNINDEX,0.8138709875406618
2021-12-23,VNINDEX,0.7884490271895908
2021-12-24,VNINDEX,0.8130853740870312
2021-12-27,VNINDEX,0.8276314981894066
2021-12-28,VNINDEX,0.8343951390167557
2021-12-29,VNINDEX,0.823875283864236
2021-12-30,VNINDEX,0.8240594120174307
2021-12-31,VNINDEX,0.8391701957896027
2022-01-04,VNINDEX,0.872681519671024
2022-01-05,VNINDEX,0.8689007549254277
2022-01-06,VNINDEX,0.8763518075247034
2022-01-07,VNINDEX,0.8762413306327868
2022-01-10,VNINDEX,0.8458356349352478
2022-01-11,VNINDEX,0.8318418952924564
2022-01-12,VNINDEX,0.854182777880071
2022-01-13,VNINDEX,0.8364328239121093
2022-01-14,VNINDEX,0.8363959982814704
2022-01-17,VNINDEX,0.7833916405818446
2022-01-18,VNINDEX,0.7663290983858098
2022-01-19,VNINDEX,0.771055054317805
2022-01-20,VNINDEX,0.7986865525072115
2022-01-21,VNINDEX,0.8080034370588596
2022-01-24,VNINDEX,0.7672742895722089
2022-01-25,VNINDEX,0.8162155526913397
2022-01-26,VNINDEX,0.8186705947339346
2022-01-27,VNINDEX,0.8053888172834958
2022-01-28,VNINDEX,0.8154544896581353
2022-02-07,VNINDEX,0.8384091327563985
2022-02-08,VNINDEX,0.8424967777573191
2022-02-09,VNINDEX,0.8478855950408153
2022-02-10,VNINDEX,0.8496163996808446
2022-02-11,VNINDEX,0.8433805928926534
2022-02-14,VNINDEX,0.806861842509053
2022-02-15,VNINDEX,0.8323820045418278
2022-02-16,VNINDEX,0.8315841158779844
2022-02-17,VNINDEX,0.8510894249064016
2022-02-18,VNINDEX,0.8472227336893143
2022-02-21,VNINDEX,0.8545878598170995
2022-02-22,VNINDEX,0.8455410298901371
2022-02-23,VNINDEX,0.856380040508194
2022-02-24,VNINDEX,0.8349597986865527
2022-02-25,VNINDEX,0.8399189836125946
2022-02-28,VNINDEX,0.8291658994660287
2022-03-01,VNINDEX,0.8397839563002516
2022-03-02,VNINDEX,0.8235070275578469
2022-03-03,VNINDEX,0.847419137052722
2022-03-04,VNINDEX,0.8478242189897502
2022-03-07,VNINDEX,0.8401153869760021
2022-03-08,VNINDEX,0.809010004296324
2022-03-09,VNINDEX,0.8090468299269626
2022-03-10,VNINDEX,0.8156017921806911
2022-03-11,VNINDEX,0.8002086785736204
2022-03-14,VNINDEX,0.7753022770514943
2022-03-15,VNINDEX,0.783268888479715
2022-03-16,VNINDEX,0.7913582520100655
2022-03-17,VNINDEX,0.7938255692628735
2022-03-18,VNINDEX,0.8033511323881422
2022-03-21,VNINDEX,0.8350825507886823
2022-03-22,VNINDEX,0.845921561406739
2022-03-23,VNINDEX,0.8441539311360706
2022-03-24,VNINDEX,0.839145645369177
2022-03-25,VNINDEX,0.8394402504142884
2022-03-28,VNINDEX,0.820634628368011
2022-03-29,VNINDEX,0.8385318848585281
2022-03-30,VNINDEX,0.8296323574541213
2022-03-31,VNINDEX,0.8316454919290492
2022-04-01,VNINDEX,0.861461977536365
2022-04-04,VNINDEX,0.8716013011722823
2022-04-05,VNINDEX,0.8658687780028229
2022-04-06,VNINDEX,0.8693917633339467
2022-04-07,VNINDEX,0.8441662063462831
2022-04-08,VNINDEX,0.8191861535628793
2022-04-12,VNINDEX,0.7863499662431714
2022-04-13,VNINDEX,0.8132940526606514
2022-04-14,VNINDEX,0.8070582458724598
2022-04-15,VNINDEX,0.7904130608236659
2022-04-18,VNINDEX,0.7585466151107829
2022-04-19,VNINDEX,0.7264469404038536
2022-04-20,VNINDEX,0.6997729086110591
2022-04-21,VNINDEX,0.6819615785920325
2022-04-22,VNINDEX,0.6930338182041358
2022-04-25,VNINDEX,0.6091818572393044
2022-04-26,VNINDEX,0.6465230467071739
2022-04-27,VNINDEX,0.6617811330019017
2022-04-28,VNINDEX,0.6583686245626945
2022-04-29,VNINDEX,0.6777757319094078
2022-05-04,VNINDEX,0.6555330510034973
2022-05-05,VNINDEX,0.670263303259067
2022-05-06,VNINDEX,0.6316945927698998
2022-05-09,VNINDEX,0.5584852390597175
2022-05-10,VNINDEX,0.5878720923095793
2022-05-11,VNINDEX,0.5976554348493202
2022-05-12,VNINDEX,0.5207021420241806
2022-05-13,VNINDEX,0.4518750383600305
2022-05-16,VNINDEX,0.4385932609095917
2022-05-17,VNINDEX,0.5078499969311958
2022-05-18,VNINDEX,0.5230589823850718
2022-05-19,VNINDEX,0.5241392008838137
2022-05-20,VNINDEX,0.5229976063340069
2022-05-23,VNINDEX,0.49611489596759184
2022-05-24,VNINDEX,0.5139998772478964
2022-05-25,VNINDEX,0.5570244890443732
2022-05-26,VNINDEX,0.5571963419873549
2022-05-27,VNINDEX,0.5779168968268564
2022-05-30,VNINDEX,0.5883139998772464
2022-05-31,VNINDEX,0.5867918738108375
2022-06-01,VNINDEX,0.5951881175965124
2022-06-02,VNINDEX,0.5818081384643696
2022-06-03,VNINDEX,0.5810225250107393
2022-06-06,VNINDEX,0.5835143926839732
2022-06-07,VNINDEX,0.5851592708525115
2022-06-08,VNINDEX,0.6054870189651982
2022-06-09,VNINDEX,0.6053519916528554
2022-06-10,VNINDEX,0.576235193027679
2022-06-13,VNINDEX,0.5062173939728702
2022-06-14,VNINDEX,0.5102313877125131
2022-06-15,VNINDEX,0.49012459338366043
2022-06-16,VNINDEX,0.5179893205671133
