date,ticker,drawdown
2024-12-02,GVR,-0.21197694813329948
2024-12-03,GVR,-0.2257579553996487
2024-12-04,GVR,-0.23953896266599795
2024-12-05,GVR,-0.2144825858180901
2024-12-06,GVR,-0.19694312202455455
2024-12-09,GVR,-0.19569030318215908
2024-12-10,GVR,-0.20446003507892685
2024-12-11,GVR,-0.21197694813329915
2024-12-12,GVR,-0.20696567276371758
2024-12-13,GVR,-0.2132297669756945
2024-12-16,GVR,-0.21824104234527608
2024-12-17,GVR,-0.2207466800300668
2024-12-18,GVR,-0.21448258581808977
2024-12-19,GVR,-0.22575795539964838
2024-12-20,GVR,-0.22575795539964838
2024-12-23,GVR,-0.22701077424204363
2024-12-24,GVR,-0.23076923076922995
2024-12-25,GVR,-0.2207466800300668
2024-12-26,GVR,-0.22575795539964838
2024-12-27,GVR,-0.23076923076922984
2024-12-30,GVR,-0.23452768729641593
2024-12-31,GVR,-0.2395389626659976
2025-01-02,GVR,-0.2357805061388114
2025-01-03,GVR,-0.24079178150839298
2025-01-06,GVR,-0.26334252067151
2025-01-07,GVR,-0.29090453520420856
2025-01-08,GVR,-0.2821348033074409
2025-01-09,GVR,-0.28338762214983626
2025-01-10,GVR,-0.29842144825858097
2025-01-13,GVR,-0.29591581057379024
2025-01-14,GVR,-0.304685542470558
2025-01-15,GVR,-0.2934101728889994
2025-01-16,GVR,-0.28714607867702235
2025-01-17,GVR,-0.27962916562265006
2025-01-20,GVR,-0.28088198446504553
2025-01-21,GVR,-0.28839889751941783
2025-01-22,GVR,-0.29842144825858097
2025-01-23,GVR,-0.28714607867702246
2025-01-24,GVR,-0.2783763467802548
2025-02-03,GVR,-0.2671009771986963
2025-02-04,GVR,-0.26083688298671937
2025-02-05,GVR,-0.26208970182911484
2025-02-06,GVR,-0.26835379604109166
2025-02-07,GVR,-0.2633425206715101
2025-02-10,GVR,-0.2783763467802548
2025-02-11,GVR,-0.2758707090954641
2025-02-12,GVR,-0.27962916562265017
2025-02-13,GVR,-0.26208970182911473
2025-02-14,GVR,-0.2395389626659976
2025-02-17,GVR,-0.23452768729641615
2025-02-18,GVR,-0.22701077424204374
2025-02-19,GVR,-0.2069656727637177
2025-02-20,GVR,-0.18942620897018203
2025-02-21,GVR,-0.18817339012778678
2025-02-24,GVR,-0.1869205712853912
2025-02-25,GVR,-0.19569030318215896
2025-02-26,GVR,-0.1831621147582052
2025-02-27,GVR,-0.18065647707341448
2025-02-28,GVR,-0.16311701327987915
2025-03-03,GVR,-0.17063392633425145
2025-03-04,GVR,-0.1606113755950883
2025-03-05,GVR,-0.1731395640190423
2025-03-06,GVR,-0.14808318717113444
2025-03-07,GVR,-0.1606113755950883
2025-03-10,GVR,-0.16562265096466988
2025-03-11,GVR,-0.16311701327987904
2025-03-12,GVR,-0.17815083938862386
2025-03-13,GVR,-0.1731395640190423
2025-03-14,GVR,-0.16562265096466988
2025-03-17,GVR,-0.17188674517664693
2025-03-18,GVR,-0.16311701327987904
2025-03-19,GVR,-0.12803808569280817
2025-03-20,GVR,-0.13555499874718047
2025-03-21,GVR,-0.1343021799047851
2025-03-24,GVR,-0.14432473064394824
2025-03-25,GVR,-0.13304936106238952
2025-03-26,GVR,-0.13555499874718036
2025-03-27,GVR,-0.12427962916562163
2025-03-28,GVR,-0.12803808569280806
2025-03-31,GVR,-0.18817339012778667
2025-04-01,GVR,-0.201954397394136
2025-04-02,GVR,-0.20070157855174064
2025-04-03,GVR,-0.2558256076171379
2025-04-04,GVR,-0.3071911801553491
2025-04-08,GVR,-0.3547982961663737
2025-04-09,GVR,-0.39989977449260783
2025-04-10,GVR,-0.3585567526935599
2025-04-11,GVR,-0.34853420195439677
2025-04-14,GVR,-0.3435229265848152
2025-04-15,GVR,-0.3886244049110493
2025-04-16,GVR,-0.41117514407416633
2025-04-17,GVR,-0.3936356802806309
2025-04-18,GVR,-0.3861187672262585
2025-04-21,GVR,-0.40616386870458476
2025-04-22,GVR,-0.44124279629165575
2025-04-23,GVR,-0.4199448759709341
2025-04-24,GVR,-0.40992232523177097
2025-04-25,GVR,-0.4036582310197939
2025-04-28,GVR,-0.41117514407416633
2025-04-29,GVR,-0.40616386870458476
2025-05-05,GVR,-0.3773490353294907
2025-05-06,GVR,-0.39113004259584006
2025-05-07,GVR,-0.3773490353294907
2025-05-08,GVR,-0.33475319468804743
2025-05-09,GVR,-0.3322475570032568
2025-05-12,GVR,-0.29967426710097655
2025-05-13,GVR,-0.2821348033074411
2025-05-14,GVR,-0.2984214482585812
2025-05-15,GVR,-0.29591581057379046
2025-05-16,GVR,-0.3059383613129536
2025-05-19,GVR,-0.31846654973690747
2025-05-20,GVR,-0.3059383613129536
2025-05-21,GVR,-0.31596091205211674
2025-05-22,GVR,-0.32723628163367524
2025-05-23,GVR,-0.32347782510648904
2025-05-26,GVR,-0.27712352793785955
2025-05-27,GVR,-0.2633425206715103
2025-05-28,GVR,-0.2570784264595334
2025-05-29,GVR,-0.2633425206715102
2025-05-30,GVR,-0.28088198446504575
2025-06-02,GVR,-0.26584815835630093
2025-06-03,GVR,-0.2608368829867195
2025-06-04,GVR,-0.26960661488348725
2025-06-05,GVR,-0.2683537960410919
2025-06-06,GVR,-0.2896517163618135
2025-06-09,GVR,-0.3059383613129537
2025-06-10,GVR,-0.2946629917313952
2025-06-11,GVR,-0.30468554247055823
2025-06-12,GVR,-0.28464044099223207
2025-06-13,GVR,-0.3184665497369076
2025-06-16,GVR,-0.2984214482585813
2025-06-17,GVR,-0.2758707090954643
2025-06-18,GVR,-0.27336507141067345
2025-06-19,GVR,-0.25081433224755656
2025-06-20,GVR,-0.268353796041092
2025-06-23,GVR,-0.2533199699323473
2025-06-24,GVR,-0.2570784264595335
2025-06-25,GVR,-0.22826359308443955
2025-06-26,GVR,-0.23578050613881196
2025-06-27,GVR,-0.23953896266599806
2025-06-30,GVR,-0.24079178150839342
2025-07-01,GVR,-0.21949386118767178
2025-07-02,GVR,-0.21698822350288105
2025-07-03,GVR,-0.25833124530192886
2025-07-04,GVR,-0.26584815835630127
2025-07-07,GVR,-0.25457278877474276
2025-07-08,GVR,-0.24830869456276594
2025-07-09,GVR,-0.25206715108995204
2025-07-10,GVR,-0.2458030568779751
2025-07-11,GVR,-0.24830869456276594
2025-07-14,GVR,-0.23202204961162576
2025-07-15,GVR,-0.245803056877975
2025-07-16,GVR,-0.2520671510899519
2025-07-17,GVR,-0.24705587572037035
2025-07-18,GVR,-0.2382861438236027
2025-07-21,GVR,-0.233274868454021
2025-07-22,GVR,-0.23703332498120722
2025-07-23,GVR,-0.22199949887246262
2025-07-24,GVR,-0.20696567276371802
2025-07-25,GVR,-0.21824104234527653
2025-07-28,GVR,-0.21322976697569496
2025-07-29,GVR,-0.2608368829867198
2025-07-30,GVR,-0.2608368829867198
2025-07-31,GVR,-0.2458030568779751
2025-08-01,GVR,-0.25582560761713824
2020-08-04,HDB,0.0
2020-08-05,HDB,0.0
2020-08-06,HDB,0.0
2020-08-07,HDB,0.0
2020-08-10,HDB,0.0
2020-08-11,HDB,0.0
2020-08-12,HDB,0.0
2020-08-13,HDB,0.0
2020-08-14,HDB,0.0
2020-08-17,HDB,0.0
2020-08-18,HDB,-0.007072135785007316
2020-08-19,HDB,-0.016973125884017115
2020-08-20,HDB,-0.026874115983027025
2020-08-21,HDB,-0.01414427157001441
2020-08-24,HDB,0.0
2020-08-25,HDB,0.0
2020-08-26,HDB,0.0
2020-08-27,HDB,-0.004143646408839685
2020-08-28,HDB,-0.0027624309392264568
2020-08-31,HDB,0.0
2020-09-01,HDB,0.0
2020-09-03,HDB,0.0
2020-09-04,HDB,-0.002621231979030081
2020-09-07,HDB,-0.019659239842725884
2020-09-08,HDB,-0.013106159895150515
2020-09-09,HDB,-0.02359108781127106
2020-09-10,HDB,-0.017038007863695914
2020-09-11,HDB,0.0
2020-09-14,HDB,-0.002574002574002421
2020-09-15,HDB,-0.01415701415701398
2020-09-16,HDB,-0.016731016731016624
2020-09-17,HDB,-0.02445302445302422
2020-09-18,HDB,-0.019305019305018933
2020-09-21,HDB,0.0
2020-09-22,HDB,0.0
2020-09-23,HDB,0.0
2020-09-24,HDB,0.0
2020-09-25,HDB,0.0
2020-09-28,HDB,0.0
2020-09-29,HDB,-0.007444168734491385
2020-09-30,HDB,-0.004962779156327701
2020-10-01,HDB,0.0
2020-10-02,HDB,-0.004842615012106477
2020-10-05,HDB,0.0
2020-10-06,HDB,-0.004842615012106477
2020-10-07,HDB,-0.004842615012106477
2020-10-08,HDB,-0.01210653753026636
2020-10-09,HDB,-0.01210653753026636
2020-10-12,HDB,-0.018159806295399483
2020-10-13,HDB,-0.032687651331719025
2020-10-14,HDB,-0.02300242130750607
2020-10-15,HDB,-0.008474576271186529
2020-10-16,HDB,-2.220446049250313e-16
2020-10-19,HDB,-0.002421307506053294
2020-10-20,HDB,0.0
2020-10-21,HDB,0.0
2020-10-22,HDB,-0.001187648456057011
2020-10-23,HDB,0.0
2020-10-26,HDB,-0.017709563164108655
2020-10-27,HDB,-0.03541912632821731
2020-10-28,HDB,-0.09563164108618649
2020-10-29,HDB,-0.07201889020070817
2020-10-30,HDB,-0.04840613931522986
2020-11-02,HDB,-0.04132231404958664
2020-11-03,HDB,-0.04250295159386064
2020-11-04,HDB,-0.009445100354190883
2020-11-05,HDB,-0.009445100354190883
2020-11-06,HDB,-0.012987012987012658
2020-11-09,HDB,0.0
2020-11-10,HDB,0.0
2020-11-11,HDB,0.0
2020-11-12,HDB,0.0
2020-11-13,HDB,-0.001160092807424573
2020-11-16,HDB,-0.026682134570765625
2020-11-17,HDB,-0.006960556844547439
2020-11-18,HDB,-0.009280742459396696
2020-11-19,HDB,-0.017401392111368597
2020-11-20,HDB,-0.0034802784222736083
2020-11-23,HDB,-0.0058004640371226435
2020-11-24,HDB,-0.012761020881670304
2020-11-25,HDB,-0.01856148491879306
2020-11-26,HDB,-0.01508120649651934
2020-11-27,HDB,0.0
2020-11-30,HDB,0.0
2020-12-01,HDB,0.0
2020-12-02,HDB,-0.010615711252653925
2020-12-03,HDB,-0.022292993630573132
2020-12-04,HDB,-0.026539278131634814
2020-12-07,HDB,-0.020169851380042347
2020-12-08,HDB,-0.004246284501061348
2020-12-09,HDB,0.0
2020-12-10,HDB,-0.017763845350052265
2020-12-11,HDB,-0.017763845350052265
2020-12-14,HDB,-0.01358411703239315
2020-12-15,HDB,-0.017763845350052265
2020-12-16,HDB,-0.010449320794148509
2020-12-17,HDB,0.0
2020-12-18,HDB,0.0
2020-12-21,HDB,0.0
2020-12-22,HDB,-0.013282732447817636
2020-12-23,HDB,-0.03795066413662229
2020-12-24,HDB,-0.0702087286527513
2020-12-25,HDB,-0.03795066413662229
2020-12-28,HDB,-0.04364326375711569
2020-12-29,HDB,-0.052182163187855735
2020-12-30,HDB,-0.05407969639468668
2020-12-31,HDB,-0.04743833017077792
2021-01-04,HDB,-0.03415559772296006
2021-01-05,HDB,-0.007590132827324347
2021-01-06,HDB,0.0
2021-01-07,HDB,0.0
2021-01-08,HDB,0.0
2021-01-11,HDB,-0.008733624454148492
2021-01-12,HDB,-0.013100436681222627
2021-01-13,HDB,-0.008733624454148492
2021-01-14,HDB,-0.010480349344978102
2021-01-15,HDB,0.0
2021-01-18,HDB,-0.022900763358778553
2021-01-19,HDB,-0.09160305343511443
2021-01-20,HDB,-0.08566581849024602
2021-01-21,HDB,-0.07548770144189987
2021-01-22,HDB,-0.06446140797285838
2021-01-25,HDB,-0.08057675996607294
2021-01-26,HDB,-0.12213740458015276
2021-01-27,HDB,-0.16454622561492793
2021-01-28,HDB,-0.22222222222222232
2021-01-29,HDB,-0.20101781170483468
2021-02-01,HDB,-0.2044105173876165
2021-02-02,HDB,-0.16878710771840544
2021-02-03,HDB,-0.13994910941475824
2021-02-04,HDB,-0.15606446140797292
2021-02-05,HDB,-0.1365564037319763
2021-02-08,HDB,-0.15945716709075508
2021-02-09,HDB,-0.13655640373197653
2021-02-17,HDB,-0.08990670059372352
2021-02-18,HDB,-0.08566581849024624
2021-02-19,HDB,-0.0839694656488551
2021-02-22,HDB,-0.07548770144190009
2021-02-23,HDB,-0.06955046649703145
2021-02-24,HDB,-0.08736217133163715
2021-02-25,HDB,-0.08566581849024613
2021-02-26,HDB,-0.09838846480067864
2021-03-01,HDB,-0.07548770144190009
2021-03-02,HDB,-0.04325699745547107
2021-03-03,HDB,-0.03392705682782049
2021-03-04,HDB,-0.06106870229007655
2021-03-05,HDB,-0.07379134860050907
2021-03-08,HDB,-0.06955046649703156
2021-03-09,HDB,-0.06955046649703156
2021-03-10,HDB,-0.0644614079728586
2021-03-11,HDB,-0.053435114503816994
2021-03-12,HDB,-0.044953350296862093
2021-03-15,HDB,-0.044953350296862093
2021-03-16,HDB,-0.03901611535199345
2021-03-17,HDB,-0.014418999151823875
2021-03-18,HDB,-0.014418999151823875
2021-03-19,HDB,-0.02714164546225628
2021-03-22,HDB,-0.03392705682782038
2021-03-23,HDB,-0.050042408821035056
2021-03-24,HDB,-0.08566581849024613
2021-03-25,HDB,-0.08227311280746408
2021-03-26,HDB,-0.077184054283291
2021-03-29,HDB,-0.06785411365564054
2021-03-30,HDB,-0.06106870229007644
2021-03-31,HDB,-0.05343511450381688
2021-04-01,HDB,-0.03901611535199323
2021-04-02,HDB,-0.022900763358778775
2021-04-05,HDB,-0.009329940627650801
2021-04-06,HDB,-0.011026293469041715
2021-04-07,HDB,-0.0050890585241731845
2021-04-08,HDB,0.0
2021-04-09,HDB,-0.0016877637130801038
2021-04-12,HDB,-0.005063291139240533
2021-04-13,HDB,-0.014345991561181326
2021-04-14,HDB,-0.005063291139240533
2021-04-15,HDB,-0.02447257383966228
2021-04-16,HDB,-0.04978902953586484
2021-04-19,HDB,-0.026160337552742496
2021-04-20,HDB,-0.029535864978902815
2021-04-22,HDB,-0.06244725738396628
2021-04-23,HDB,-0.040506329113924155
2021-04-26,HDB,-0.05485232067510548
2021-04-27,HDB,-0.04388185654008436
2021-04-28,HDB,-0.04219409282700426
2021-04-29,HDB,-0.02784810126582271
2021-05-04,HDB,-0.029535864978902815
2021-05-05,HDB,0.0
2021-05-06,HDB,-0.00895765472312704
2021-05-07,HDB,0.0
2021-05-10,HDB,0.0
2021-05-11,HDB,-0.026113671274961447
2021-05-12,HDB,-0.019969278033794113
2021-05-13,HDB,-0.016897081413210335
2021-05-14,HDB,0.0
2021-05-17,HDB,-0.0015174506828528056
2021-05-18,HDB,-0.01896813353566007
2021-05-19,HDB,0.0
2021-05-20,HDB,0.0
2021-05-21,HDB,-0.002958579881656709
2021-05-24,HDB,-0.007396449704141772
2021-05-25,HDB,0.0
2021-05-26,HDB,0.0
2021-05-27,HDB,-0.024531024531024404
2021-05-28,HDB,0.0
2021-05-31,HDB,0.0
2021-06-01,HDB,0.0
2021-06-02,HDB,-0.008965517241379506
2021-06-03,HDB,0.0
2021-06-04,HDB,-0.009914077990746839
2021-06-07,HDB,-0.03238598810310633
2021-06-08,HDB,-0.09781890284203565
2021-06-09,HDB,-0.06675479180436228
2021-06-10,HDB,-0.08658294778585585
2021-06-11,HDB,-0.037673496364837966
2021-06-14,HDB,-0.047587574355584805
2021-06-15,HDB,-0.029742233972240628
2021-06-16,HDB,-0.0561797752808989
2021-06-17,HDB,-0.061467283542630535
2021-06-18,HDB,-0.043621943159286136
2021-06-21,HDB,-0.06014540647719757
2021-06-22,HDB,-0.040317250495703894
2021-06-23,HDB,-0.043621943159285914
2021-06-24,HDB,-0.043621943159285914
2021-06-25,HDB,-0.013879709187045508
2021-06-28,HDB,0.0
2021-06-29,HDB,-0.002629848783694988
2021-06-30,HDB,-0.013806706114398493
2021-07-01,HDB,0.0
2021-07-02,HDB,0.0
2021-07-05,HDB,0.0
2021-07-06,HDB,-0.06392405063291151
2021-07-07,HDB,-0.024050632911392422
2021-07-08,HDB,-0.038607594936708844
2021-07-09,HDB,-0.0639240506329114
2021-07-12,HDB,-0.09620253164556947
2021-07-13,HDB,-0.091772151898734
2021-07-14,HDB,-0.12658227848101233
2021-07-15,HDB,-0.11202531645569591
2021-07-16,HDB,-0.10506329113924007
2021-07-19,HDB,-0.14683544303797447
2021-07-20,HDB,-0.10632911392405042
2021-07-21,HDB,-0.1386075949367086
2021-07-22,HDB,-0.13354430379746818
2021-07-23,HDB,-0.1348101265822783
2021-07-26,HDB,-0.1310126582278478
2021-07-27,HDB,-0.1310126582278478
2021-07-28,HDB,-0.12025316455696189
2021-07-29,HDB,-0.10632911392405064
2021-07-30,HDB,-0.09873417721518984
2021-08-02,HDB,-0.08544303797468378
2021-08-03,HDB,-0.06645569620253189
2021-08-04,HDB,-0.06265822784810149
2021-08-05,HDB,-0.05063291139240522
2021-08-06,HDB,-0.06392405063291151
2021-08-09,HDB,-0.05063291139240511
2021-08-10,HDB,-0.04936708860759487
2021-08-11,HDB,-0.05189873417721502
2021-08-12,HDB,-0.06265822784810116
2021-08-13,HDB,-0.07088607594936702
2021-08-16,HDB,-0.04367088607594927
2021-08-17,HDB,-0.04367088607594927
2021-08-18,HDB,-0.04810126582278473
2021-08-19,HDB,-0.0373417721518986
2021-08-20,HDB,-0.0772151898734178
2021-08-23,HDB,-0.10126582278481011
2021-08-24,HDB,-0.09873417721518984
2021-08-25,HDB,-0.09620253164556969
2021-08-26,HDB,-0.10253164556962036
2021-08-27,HDB,-0.11392405063291144
2021-08-30,HDB,-0.10759493670886078
2021-08-31,HDB,-0.13227848101265816
2021-09-01,HDB,-0.1424050632911391
2021-09-06,HDB,-0.11898734177215187
2021-09-07,HDB,-0.10759493670886078
2021-09-08,HDB,-0.10569620253164569
2021-09-09,HDB,-0.11708860759493689
2021-09-10,HDB,-0.13417721518987347
2021-09-13,HDB,-0.15759493670886093
2021-09-14,HDB,-0.1708860759493671
2021-09-15,HDB,-0.1727848101265823
2021-09-16,HDB,-0.16075949367088616
2021-09-17,HDB,-0.14936708860759507
2021-09-20,HDB,-0.14050632911392413
2021-09-21,HDB,-0.14556962025316456
2021-09-22,HDB,-0.14936708860759507
2021-09-23,HDB,-0.1506329113924053
2021-09-24,HDB,-0.14746835443037998
2021-09-27,HDB,-0.14746835443037998
2021-09-28,HDB,-0.1493670886075953
2021-09-29,HDB,-0.15063291139240542
2021-09-30,HDB,-0.15063291139240542
2021-10-01,HDB,-0.16898734177215213
2021-10-04,HDB,-0.1943037974683547
2021-10-05,HDB,-0.1810126582278484
2021-10-06,HDB,-0.18924050632911427
2021-10-07,HDB,-0.1943037974683547
2021-10-08,HDB,-0.18607594936708893
2021-10-11,HDB,-0.14240506329113944
2021-10-12,HDB,-0.14556962025316478
2021-10-13,HDB,-0.14050632911392436
2021-10-14,HDB,-0.1322784810126585
2021-10-15,HDB,-0.14240506329113944
2021-10-18,HDB,-0.14050632911392436
2021-10-19,HDB,-0.1493670886075953
2021-10-20,HDB,-0.16265822784810158
2021-10-21,HDB,-0.177215189873418
2021-10-22,HDB,-0.1791139240506331
2021-10-25,HDB,-0.1810126582278484
2021-10-26,HDB,-0.17405063291139278
2021-10-27,HDB,-0.15759493670886127
2021-10-28,HDB,-0.1455696202531651
2021-10-29,HDB,-0.1556962025316463
2021-11-01,HDB,-0.15443037974683604
2021-11-02,HDB,-0.14430379746835498
2021-11-03,HDB,-0.09050632911392453
2021-11-04,HDB,-0.09556962025316507
2021-11-05,HDB,-0.10759493670886111
2021-11-08,HDB,-0.09746835443038016
2021-11-09,HDB,-0.07405063291139269
2021-11-10,HDB,-0.06392405063291173
2021-11-11,HDB,-0.07405063291139269
2021-11-12,HDB,-0.06392405063291173
2021-11-15,HDB,-0.03544303797468362
2021-11-16,HDB,-0.06708860759493684
2021-11-17,HDB,-0.07088607594936713
2021-11-18,HDB,-0.05569620253164553
2021-11-19,HDB,0.0
2021-11-22,HDB,0.0
2021-11-23,HDB,-0.015240328253223745
2021-11-24,HDB,0.0
2021-11-25,HDB,-0.02994350282485858
2021-11-26,HDB,-0.06440677966101704
2021-11-29,HDB,-0.059887005649717606
2021-11-30,HDB,-0.08983050847457641
2021-12-01,HDB,-0.04519774011299449
2021-12-02,HDB,-0.059887005649717495
2021-12-03,HDB,-0.07457627118644072
2021-12-06,HDB,-0.13163841807909604
2021-12-07,HDB,-0.10451977401129942
2021-12-08,HDB,-0.09548022598870032
2021-12-09,HDB,-0.08248587570621468
2021-12-10,HDB,-0.08361581920903949
2021-12-13,HDB,-0.10338983050847461
2021-12-14,HDB,-0.11638418079096047
2021-12-15,HDB,-0.10338983050847461
2021-12-16,HDB,-0.11355932203389829
2021-12-17,HDB,-0.11977401129943499
2021-12-20,HDB,-0.11638418079096025
2021-12-21,HDB,-0.12259887005649706
2021-12-22,HDB,-0.16723163841807898
2021-12-23,HDB,-0.19887005649717504
2021-12-24,HDB,-0.14350282485875687
2021-12-27,HDB,-0.1418079096045194
2021-12-28,HDB,-0.08983050847457585
2021-12-29,HDB,-0.08700564971751379
2021-12-30,HDB,-0.08700564971751379
2021-12-31,HDB,-0.07909604519773972
2022-01-04,HDB,-0.0717514124293781
2022-01-05,HDB,-0.08983050847457585
2022-01-06,HDB,-0.08983050847457585
2022-01-07,HDB,-0.09548022598869998
2022-01-10,HDB,-0.11638418079095991
2022-01-11,HDB,-0.1254237288135588
2022-01-12,HDB,-0.07627118644067732
2022-01-13,HDB,-0.08079096045197698
2022-01-14,HDB,-0.08700564971751357
2022-01-17,HDB,-0.13446327683615777
2022-01-18,HDB,-0.1180790960451974
2022-01-19,HDB,-0.13615819209039515
2022-01-20,HDB,-0.13728813559322006
2022-01-21,HDB,-0.12881355932203342
2022-01-24,HDB,-0.13446327683615777
2022-01-25,HDB,-0.10338983050847406
2022-01-26,HDB,-0.08361581920903904
2022-01-27,HDB,-0.08079096045197698
2022-01-28,HDB,-0.0779661016949148
2022-02-07,HDB,-0.0717514124293781
2022-02-08,HDB,-0.06271186440677934
2022-02-09,HDB,-0.057062146892654986
2022-02-10,HDB,-0.05988700564971716
2022-02-11,HDB,-0.06892655367231593
2022-02-14,HDB,-0.12881355932203364
2022-02-15,HDB,-0.11977401129943477
2022-02-16,HDB,-0.12711864406779638
2022-02-17,HDB,-0.1118644067796607
2022-02-18,HDB,-0.11977401129943477
2022-02-21,HDB,-0.11638418079096013
2022-02-22,HDB,-0.1180790960451975
2022-02-23,HDB,-0.11525423728813533
2022-02-24,HDB,-0.14067796610169458
2022-02-25,HDB,-0.12711864406779638
2022-02-28,HDB,-0.14067796610169458
2022-03-01,HDB,-0.1480225988700563
2022-03-02,HDB,-0.18361581920903947
2022-03-03,HDB,-0.15706214689265519
2022-03-04,HDB,-0.1644067796610169
2022-03-07,HDB,-0.18248587570621455
2022-03-08,HDB,-0.18361581920903958
2022-03-09,HDB,-0.1943502824858757
2022-03-10,HDB,-0.1954802259887004
2022-03-11,HDB,-0.18531073446327673
2022-03-14,HDB,-0.19096045197740097
2022-03-15,HDB,-0.1881355932203389
2022-03-16,HDB,-0.18983050847457617
2022-03-17,HDB,-0.17909604519773992
2022-03-18,HDB,-0.17627118644067774
2022-03-21,HDB,-0.15536723163841792
2022-03-22,HDB,-0.15536723163841792
2022-03-23,HDB,-0.1644067796610168
2022-03-24,HDB,-0.16158192090395462
2022-03-25,HDB,-0.16610169491525406
2022-03-28,HDB,-0.18248587570621444
2022-03-29,HDB,-0.1779661016949149
2022-03-30,HDB,-0.1553672316384177
2022-03-31,HDB,-0.15367231638418022
2022-04-01,HDB,-0.12090395480225935
2022-04-04,HDB,-0.1316384180790956
2022-04-05,HDB,-0.14180790960451928
2022-04-06,HDB,-0.13446327683615755
2022-04-07,HDB,-0.13728813559321973
2022-04-08,HDB,-0.15706214689265474
2022-04-12,HDB,-0.17062146892655317
2022-04-13,HDB,-0.16440677966101647
2022-04-14,HDB,-0.18531073446327628
2022-04-15,HDB,-0.21525423728813498
2022-04-18,HDB,-0.22429378531073396
2022-04-19,HDB,-0.22711864406779614
2022-04-20,HDB,-0.23163841807909546
2022-04-21,HDB,-0.25706214689265483
2022-04-22,HDB,-0.24971751412429322
2022-04-25,HDB,-0.2971751412429374
2022-04-26,HDB,-0.2689265536723159
2022-04-27,HDB,-0.2536723163841802
2022-04-28,HDB,-0.24802259887005584
2022-04-29,HDB,-0.24519774011299367
2022-05-04,HDB,-0.259887005649717
2022-05-05,HDB,-0.24971751412429322
2022-05-06,HDB,-0.2824858757062142
2022-05-09,HDB,-0.3135593220338977
2022-05-10,HDB,-0.2824858757062142
2022-05-11,HDB,-0.2762711864406774
2022-05-12,HDB,-0.31525423728813506
2022-05-13,HDB,-0.3372881355932198
2022-05-16,HDB,-0.3282485875706208
2022-05-17,HDB,-0.2836158192090389
2022-05-18,HDB,-0.2836158192090389
2022-05-19,HDB,-0.2745762711864401
2022-05-20,HDB,-0.2734463276836152
2022-05-23,HDB,-0.27796610169491454
2022-05-24,HDB,-0.26553672316384114
2022-05-25,HDB,-0.23446327683615753
2022-05-26,HDB,-0.2372881355932196
2022-05-27,HDB,-0.2299435028248581
2022-05-30,HDB,-0.22824858757062083
2022-05-31,HDB,-0.22090395480225922
2022-06-01,HDB,-0.2197740112994344
2022-06-02,HDB,-0.22429378531073374
2022-06-03,HDB,-0.24180790960451914
2022-06-06,HDB,-0.2451977401129939
2022-06-07,HDB,-0.2451977401129939
2022-06-08,HDB,-0.22542372881355865
2022-06-09,HDB,-0.2299435028248582
2022-06-10,HDB,-0.22711864406779614
2022-06-13,HDB,-0.2672316384180785
2022-06-14,HDB,-0.2570621468926547
2022-06-15,HDB,-0.26892655367231577
2022-06-16,HDB,-0.25536723163841746
2022-06-17,HDB,-0.26553672316384114
2022-06-20,HDB,-0.2909604519774004
2022-06-21,HDB,-0.29548022598869983
2022-06-22,HDB,-0.29548022598869983
2022-06-23,HDB,-0.29887005649717446
2022-06-24,HDB,-0.3135593220338976
2022-06-27,HDB,-0.30282485875706155
2022-06-28,HDB,-0.2762711864406774
2022-06-29,HDB,-0.27175141242937795
2022-06-30,HDB,-0.283615819209039
2022-07-01,HDB,-0.26892655367231577
2022-07-04,HDB,-0.2672316384180784
2022-07-05,HDB,-0.26158192090395405
2022-07-06,HDB,-0.2881355932203383
2022-07-07,HDB,-0.2836158192090389
2022-07-08,HDB,-0.2926553672316379
2022-07-11,HDB,-0.31638418079096
2022-07-12,HDB,-0.29887005649717446
2022-07-13,HDB,-0.29265536723163765
2022-07-14,HDB,-0.29265536723163765
2022-07-15,HDB,-0.2954802259886997
2022-07-18,HDB,-0.29887005649717435
2022-07-19,HDB,-0.30169491525423653
2022-07-20,HDB,-0.2881355932203381
2022-07-21,HDB,-0.28248587570621386
2022-07-22,HDB,-0.28983050847457537
2022-07-25,HDB,-0.2954802259886997
2022-07-26,HDB,-0.2954802259886997
2022-07-27,HDB,-0.2870056497175134
2022-07-28,HDB,-0.2717514124293777
2022-07-29,HDB,-0.27909604519773945
2022-08-01,HDB,-0.26271186440677896
2022-08-02,HDB,-0.2581920903954795
2022-08-03,HDB,-0.2581920903954795
2022-08-04,HDB,-0.25706214689265483
2022-08-05,HDB,-0.26271186440677907
2022-08-08,HDB,-0.2536723163841803
2022-08-09,HDB,-0.24971751412429344
2022-08-10,HDB,-0.2525423728813556
2022-08-11,HDB,-0.245197740112994
2022-08-12,HDB,-0.24180790960451948
2022-08-15,HDB,-0.2152542372881353
2022-08-16,HDB,-0.21355932203389805
2022-08-17,HDB,-0.20169491525423688
2022-08-18,HDB,-0.19999999999999962
2022-08-19,HDB,-0.21638418079096022
2022-08-22,HDB,-0.24067796610169456
2022-08-23,HDB,-0.2327683615819205
2022-08-24,HDB,-0.22711864406779625
2022-08-25,HDB,-0.21073446327683576
2022-08-26,HDB,-0.2152542372881351
2022-08-29,HDB,-0.22542372881355888
